1113, 11958
1114, -21037
1115, 11290
1116, -20494
1117, 10373
1118, -20164
1119, 9365
1120, -19211
1121, 8352
1122, -18195
1123, 7226
1124, -16759
1125, 6159
1126, -15292
1127, 4865
1128, -13807
1129, 3858
1130, -12190
1131, 2522
1132, -10594
1133, 1621
1134, -8904
1135, 237
1136, -7520
1137, -489
1138, -5894
1139, -1829
1140, -4910
1141, -2149
1142, -3242
1143, -3616
1144, -2692
1145, -3375
1146, -1036
1147, -5134
1148, -1173
1149, -4002
1150, 961
1151, -7288
1152, -1044
1153, 5275
1154, 10612
1155, 18435
1156, 16129
1157, 15879
1158, 6116
1159, 18080
1160, 1486
1161, 17197
1162, -5712
1163, 18276
1164, -9965
1165, 17670
1166, -15318
1167, 18189
1168, -18692
1169, 17441
1170, -22531
1171, 17574
1172, -24731
1173, 16622
1174, -27184
1175, 16168
1176, -28219
1177, 15078
1178, -29487
1179, 14218
1180, -29463
1181, 12827
1182, -29669
1183, 11452
1184, -28824
1185, 9945
1186, -28061
1187, 8268
1188, -26516
1189, 6547
1190, -25029
1191, 4594
1192, -23076
1193, 2895
1194, -21073
1195, 748
1196, -18746
1197, -829
1198, -16423
1199, -3083
1200, -14059
1201, -4265
1202, -11503
1203, -6546
1204, -9292
1205, -7427
1206, -6680
1207, -9723
1208, -4792
1209, -9834
1210, -2255
1211, -12398
1212, -780
1213, -11048
1214, 2011
1215, -15620
1216, 2105
1217, 1145
1218, 10326
1219, 18370
1220, 12056
1221, 14458
1222, 3399
1223, 16980
1224, -1437
1225, 15211
1226, -7576
1227, 16442
1228, -11673
1229, 15116
1230, -16262
1231, 15601
1232, -19148
1233, 14365
1234, -22285
1235, 14348
1236, -23925
1237, 13077
1238, -25748
1239, 12489
1240, -26342
1241, 11077
1242, -26892
1243, 10063
1244, -26610
1245, 8464
1246, -26240
1247, 7318
1248, -25106
1249, 5680
1250, -24017
1251, 4229
1252, -22377
1253, 2658
1254, -20685
1255, 1034
1256, -18708
1257, -472
1258, -16739
1259, -2081
1260, -14544
1261, -3353
1262, -12360
1263, -4916
1264, -10231
1265, -5782
1266, -8036
1267, -7414
1268, -5971
1269, -7764
1270, -3861
1271, -9157
1272, -2185
1273, -9017
1274, -131
1275, -10702
1276, 1074
1277, -9173
1278, 3000
1279, -12428
1280, 3416
1281, 1527
1282, 7995
1283, 15404
1284, 6958
1285, 11798
1286, 596
1287, 13450
1288, -3426
1289, 11531
1290, -7498
1291, 12072
1292, -10348
1293, 10621
1294, -12904
1295, 10602
1296, -14606
1297, 9107
1298, -15785
1299, 8802
1300, -16434
1301, 7319
1302, -16574
1303, 6727
1304, -16508
1305, 5273
1306, -15738
1307, 4595
1308, -15177
1309, 3339
1310, -13831
1311, 2500
1312, -12975
1313, 1332
1314, -11304
1315, 647
1316, -10522
1317, -242
1318, -8654
1319, -911
1320, -7998
1321, -1480
1322, -6066
1323, -1960
1324, -5773
1325, -2384
1326, -3716
1327, -2732
1328, -4001
1329, -2797
1330, -1669
1331, -3050
1332, -2611
1333, -2794
1334, 6
1335, -3033
1336, -1906
1337, -2553
1338, 1474
1339, -2968
1340, -2113
1341, -1951
1342, 3866
1343, -3219
1344, -5672
1345, 3811
1346, 36545
1347, 10718
1348, 73955
1349, 8845
1350, 58745
1351, 9858
1352, 59558
1353, 8966
1354, 50521
1355, 9499
1356, 48823
1357, 8839
1358, 41828
1359, 9112
1360, 39540
1361, 8637
1362, 33661
1363, 8818
1364, 31327
1365, 8437
1366, 26284
1367, 8506
1368, 24028
1369, 8095
1370, 19985
1371, 8021
1372, 17824
1373, 7574
1374, 14498
1375, 7415
1376, 12594
1377, 6970
1378, 9926
1379, 6887
1380, 8263
1381, 6306
1382, 6430
1383, 6080
1384, 5012
1385, 5617
1386, 3606
1387, 5204
1388, 2382
1389, 4630
1390, 1768
1391, 4314
1392, 508
1393, 3744
1394, 537
1395, 3345
1396, -807
1397, 2860
1398, 16
1399, 2364
1400, -1768
